product_id,product_name,variant_sku,variant_name,technical_spec,product_type,unit,stock,pack_quantity,availability,ashkan_url,price,image_1,image_2,product_pack_quantity,variant_count,total_product_stock,product_availability,main_image,display_status
4540012,جعبه همه کاره دایانا بدون درب 2,454001207,جعبه همه کاره دایانا بدون درب 2 کرپ,12,محصول نهایی,بسته,62.0,24.0,موجود,https://ashkanplastic.com/product/4540012/,,,,24.0,5,257.0,موجود,,فعال
4540012,جعبه همه کاره دایانا بدون درب 2,454001217,جعبه همه کاره دایانا بدون درب 2 موکا,12,محصول نهایی,بسته,78.0,24.0,موجود,https://ashkanplastic.com/product/4540012/,,,,24.0,5,257.0,موجود,,فعال
4540012,جعبه همه کاره دایانا بدون درب 2,454001209,جعبه همه کاره دایانا بدون درب 2 وانیلی,12,محصول نهایی,بسته,45.0,24.0,موجود,https://ashkanplastic.com/product/4540012/,,,,24.0,5,257.0,موجود,,فعال
4540014,جعبه همه کاره دایانا بدون درب 3,454001401,جعبه همه کاره دایانا بدون درب 3 صورتی,12,محصول نهایی,بسته,14.0,24.0,موجود,https://ashkanplastic.com/product/4540014/,,,,24.0,5,312.0,موجود,,فعال
4540014,جعبه همه کاره دایانا بدون درب 3,454001402,جعبه همه کاره دایانا بدون درب 3 طوسی,12,محصول نهایی,بسته,88.0,24.0,موجود,https://ashkanplastic.com/product/4540014/,,,,24.0,5,312.0,موجود,,فعال
4540014,جعبه همه کاره دایانا بدون درب 3,454001407,جعبه همه کاره دایانا بدون درب 3 کرپ,12,محصول نهایی,بسته,74.0,24.0,موجود,https://ashkanplastic.com/product/4540014/,,,,24.0,5,312.0,موجود,,فعال
4540014,جعبه همه کاره دایانا بدون درب 3,454001417,جعبه همه کاره دایانا بدون درب 3 موکا,12,محصول نهایی,بسته,78.0,24.0,موجود,https://ashkanplastic.com/product/4540014/,,,,24.0,5,312.0,موجود,,فعال
4540014,جعبه همه کاره دایانا بدون درب 3,454001409,جعبه همه کاره دایانا بدون درب 3 وانیلی,12,محصول نهایی,بسته,58.0,24.0,موجود,https://ashkanplastic.com/product/4540014/,,,,24.0,5,312.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001610,جعبه همه کاره دایانا بدون درب 4 الوان,12,محصول نهایی,بسته,30.0,12.0,موجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001601,جعبه همه کاره دایانا بدون درب 4 صورتی,12,محصول نهایی,بسته,14.0,12.0,موجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001602,جعبه همه کاره دایانا بدون درب 4 طوسی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001607,جعبه همه کاره دایانا بدون درب 4 کرپ,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001617,جعبه همه کاره دایانا بدون درب 4 موکا,12,محصول نهایی,کارتن,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4540016,جعبه همه کاره دایانا بدون درب 4,454001609,جعبه همه کاره دایانا بدون درب 4 وانیلی,12,محصول نهایی,بسته,28.0,12.0,موجود,https://ashkanplastic.com/product/4540016/,,,,12.0,6,72.0,موجود,,فعال
4440010,جعبه همه کاره دایانا دربدار 1,444001001,جعبه همه کاره دایانا درب دار 1 صورتی,12,محصول نهایی,بسته,31.0,48.0,موجود,https://ashkanplastic.com/product/4440010/,,,,48.0,5,127.0,موجود,,فعال
4440010,جعبه همه کاره دایانا دربدار 1,444001002,جعبه همه کاره دایانا درب دار 1 طوسی,12,محصول نهایی,بسته,23.0,48.0,موجود,https://ashkanplastic.com/product/4440010/,,,,48.0,5,127.0,موجود,,فعال
4440010,جعبه همه کاره دایانا دربدار 1,444001007,جعبه همه کاره دایانا درب دار 1 کرپ,12,محصول نهایی,بسته,26.0,48.0,موجود,https://ashkanplastic.com/product/4440010/,,,,48.0,5,127.0,موجود,,فعال
4440010,جعبه همه کاره دایانا دربدار 1,444001017,جعبه همه کاره دایانا درب دار 1 موکا,12,محصول نهایی,بسته,29.0,48.0,موجود,https://ashkanplastic.com/product/4440010/,,,,48.0,5,127.0,موجود,,فعال
4440010,جعبه همه کاره دایانا دربدار 1,444001009,جعبه همه کاره دایانا درب دار 1 وانیلی,12,محصول نهایی,بسته,18.0,48.0,موجود,https://ashkanplastic.com/product/4440010/,,,,48.0,5,127.0,موجود,,فعال
4440012,جعبه همه کاره دایانا دربدار 2,444001201,جعبه همه کاره دایانا درب دار 2 صورتی,12,محصول نهایی,کارتن,9.0,18.0,موجود,https://ashkanplastic.com/product/4440012/,,,,18.0,5,166.0,موجود,,فعال
4440012,جعبه همه کاره دایانا دربدار 2,444001202,جعبه همه کاره دایانا درب دار 2 طوسی,12,محصول نهایی,کارتن,34.0,18.0,موجود,https://ashkanplastic.com/product/4440012/,,,,18.0,5,166.0,موجود,,فعال
4440012,جعبه همه کاره دایانا دربدار 2,444001207,جعبه همه کاره دایانا درب دار 2 کرپ,12,محصول نهایی,کارتن,25.0,18.0,موجود,https://ashkanplastic.com/product/4440012/,,,,18.0,5,166.0,موجود,,فعال
4440012,جعبه همه کاره دایانا دربدار 2,444001217,جعبه همه کاره دایانا درب دار 2 موکا,12,محصول نهایی,کارتن,50.0,18.0,موجود,https://ashkanplastic.com/product/4440012/,,,,18.0,5,166.0,موجود,,فعال
4440012,جعبه همه کاره دایانا دربدار 2,444001209,جعبه همه کاره دایانا درب دار 2 وانیلی,12,محصول نهایی,کارتن,48.0,18.0,موجود,https://ashkanplastic.com/product/4440012/,,,,18.0,5,166.0,موجود,,فعال
4440014,جعبه همه کاره دایانا دربدار 3,444001401,جعبه همه کاره دایانا درب دار 3 صورتی,12,محصول نهایی,کارتن,12.0,18.0,موجود,https://ashkanplastic.com/product/4440014/,,,,18.0,5,155.0,موجود,,فعال
4440014,جعبه همه کاره دایانا دربدار 3,444001402,جعبه همه کاره دایانا درب دار 3 طوسی,12,محصول نهایی,کارتن,41.0,18.0,موجود,https://ashkanplastic.com/product/4440014/,,,,18.0,5,155.0,موجود,,فعال
4440014,جعبه همه کاره دایانا دربدار 3,444001407,جعبه همه کاره دایانا درب دار 3 کرپ,12,محصول نهایی,کارتن,28.0,18.0,موجود,https://ashkanplastic.com/product/4440014/,,,,18.0,5,155.0,موجود,,فعال
4440014,جعبه همه کاره دایانا دربدار 3,444001417,جعبه همه کاره دایانا درب دار 3 موکا,12,محصول نهایی,کارتن,37.0,18.0,موجود,https://ashkanplastic.com/product/4440014/,,,,18.0,5,155.0,موجود,,فعال
4440014,جعبه همه کاره دایانا دربدار 3,444001409,جعبه همه کاره دایانا درب دار 3 وانیلی,12,محصول نهایی,کارتن,37.0,18.0,موجود,https://ashkanplastic.com/product/4440014/,,,,18.0,5,155.0,موجود,,فعال
4440018,جعبه همه کاره دایانا دربدار 4,444001802,جعبه همه کاره دایانا درب دار 4 طوسی,12,محصول نهایی,کارتن,57.0,12.0,موجود,https://ashkanplastic.com/product/4440018/,,,,12.0,4,189.0,موجود,,فعال
4440018,جعبه همه کاره دایانا دربدار 4,444001807,جعبه همه کاره دایانا درب دار 4 کرپ,12,محصول نهایی,کارتن,103.0,12.0,موجود,https://ashkanplastic.com/product/4440018/,,,,12.0,4,189.0,موجود,,فعال
4440018,جعبه همه کاره دایانا دربدار 4,444001817,جعبه همه کاره دایانا درب دار 4 موکا,12,محصول نهایی,کارتن,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4440018/,,,,12.0,4,189.0,موجود,,فعال
4440018,جعبه همه کاره دایانا دربدار 4,444001809,جعبه همه کاره دایانا درب دار 4 وانیلی,12,محصول نهایی,کارتن,29.0,12.0,موجود,https://ashkanplastic.com/product/4440018/,,,,12.0,4,189.0,موجود,,فعال
4542016,جعبه همه کاره دایانا مینی بدون درب,454201610,جعبه همه کاره دایانا مینی بدون درب الوان,12,محصول نهایی,بسته,99.0,24.0,موجود,https://ashkanplastic.com/product/4542016/,,,,24.0,2,99.0,موجود,,فعال
4542016,جعبه همه کاره دایانا مینی بدون درب,454201602,جعبه همه کاره دایانا مینی بدون درب طوسی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/4542016/,,,,24.0,2,99.0,موجود,,فعال
4442010,جعبه همه کاره دایانا مینی درب دار,444201010,جعبه همه کاره دایانا مینی درب دار الوان,12,محصول نهایی,بسته,43.0,18.0,موجود,https://ashkanplastic.com/product/4442010/,,,,18.0,1,43.0,موجود,,فعال
4541010,جعبه همه کاره دایانا نقلی بدون درب,454101010,جعبه همه کاره دایانا نقلی بدون درب الوان,12,محصول نهایی,بسته,55.0,60.0,موجود,https://ashkanplastic.com/product/4541010/,,,,60.0,3,55.0,موجود,,فعال
4541010,جعبه همه کاره دایانا نقلی بدون درب,454101001,جعبه همه کاره دایانا نقلی بدون درب صورتی,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/4541010/,,,,60.0,3,55.0,موجود,,فعال
4541010,جعبه همه کاره دایانا نقلی بدون درب,454101007,جعبه همه کاره دایانا نقلی بدون درب کرپ,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/4541010/,,,,60.0,3,55.0,موجود,,فعال
4441010,جعبه همه کاره دایانا نقلی درب دار,444101010,جعبه همه کاره دایانا نقلی درب دار الوان,12,محصول نهایی,بسته,83.0,48.0,موجود,https://ashkanplastic.com/product/4441010/,,,,48.0,1,83.0,موجود,,فعال
3910011,چند منظوره دیواری سیب,391001110,چند منظوره دیواری سیب الوان,12,محصول نهایی,بسته,158.0,72.0,موجود,https://ashkanplastic.com/product/3910011/,,,,72.0,1,158.0,موجود,,فعال
4800010,چهار پایه 25 سانتی,480001001,چهار پایه 25 سانتی صورتی,12,محصول نهایی,بسته,0.083333,12.0,موجود,https://ashkanplastic.com/product/4800010/,,,,12.0,3,0.083333,موجود,,فعال
4800010,چهار پایه 25 سانتی,480001002,چهار پایه 25 سانتی طوسی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4800010/,,,,12.0,3,0.083333,موجود,,فعال
4800010,چهار پایه 25 سانتی,480001009,چهار پایه 25 سانتی وانیلی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/4800010/,,,,12.0,3,0.083333,موجود,,فعال
4800012,چهار پایه 36 سانتی,480001202,چهار پایه 36 سانتی طوسی,12,محصول نهایی,بسته,2.0,6.0,موجود,https://ashkanplastic.com/product/4800012/,,,,6.0,1,2.0,موجود,,فعال
4800014,چهار پایه 50 سانتی,480001402,چهار پایه 50 سانتی طوسی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800014/,,,,6.0,4,0.0,ناموجود,,فعال
4800014,چهار پایه 50 سانتی,480001407,چهار پایه 50 سانتی کرپ,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800014/,,,,6.0,4,0.0,ناموجود,,فعال
4800014,چهار پایه 50 سانتی,480001417,چهار پایه 50 سانتی موکا,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800014/,,,,6.0,4,0.0,ناموجود,,فعال
4800014,چهار پایه 50 سانتی,480001409,چهار پایه 50 سانتی وانیلی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800014/,,,,6.0,4,0.0,ناموجود,,فعال
4800016,چهار پایه 70 سانتی,480001601,چهار پایه 70 سانتی صورتی,12,محصول نهایی,بسته,21.0,6.0,موجود,https://ashkanplastic.com/product/4800016/,,,,6.0,5,37.0,موجود,,فعال
4800016,چهار پایه 70 سانتی,480001602,چهار پایه 70 سانتی طوسی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800016/,,,,6.0,5,37.0,موجود,,فعال
4800016,چهار پایه 70 سانتی,480001607,چهار پایه 70 سانتی کرپ,12,محصول نهایی,بسته,16.0,6.0,موجود,https://ashkanplastic.com/product/4800016/,,,,6.0,5,37.0,موجود,,فعال
4800016,چهار پایه 70 سانتی,480001617,چهار پایه 70 سانتی موکا,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800016/,,,,6.0,5,37.0,موجود,,فعال
4800016,چهار پایه 70 سانتی,480001609,چهار پایه 70 سانتی وانیلی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/4800016/,,,,6.0,5,37.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501001,خاک انداز بزرگ اشکان صورتی,12,محصول نهایی,بسته,0.0,48.0,ناموجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501002,خاک انداز بزرگ اشکان طوسی,12,محصول نهایی,بسته,57.0,48.0,موجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501007,خاک انداز بزرگ اشکان کرپ,12,محصول نهایی,بسته,38.0,48.0,موجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501011,خاک انداز بزرگ اشکان کرم,12,محصول نهایی,بسته,6.0,48.0,موجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501017,خاک انداز بزرگ اشکان موکا,12,محصول نهایی,بسته,61.0,48.0,موجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5025010,خاک انداز بزرگ اشکان,502501009,خاک انداز بزرگ اشکان وانیلی,12,محصول نهایی,بسته,60.0,48.0,موجود,https://ashkanplastic.com/product/5025010/,,,,48.0,6,222.0,موجود,,فعال
5095010,خاک انداز بزرگ راگا,509501000,خاک انداز بزرگ راگا,12,محصول نهایی,بسته,107.0,48.0,موجود,https://ashkanplastic.com/product/5095010/,,,,48.0,1,107.0,موجود,,فعال
5026010,خاک انداز سوپر اشکان,502601002,خاک انداز سوپر اشکان طوسی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/5026010/,,,,24.0,4,114.0,موجود,,فعال
5026010,خاک انداز سوپر اشکان,502601007,خاک انداز سوپر اشکان کرپ,12,محصول نهایی,بسته,85.0,24.0,موجود,https://ashkanplastic.com/product/5026010/,,,,24.0,4,114.0,موجود,,فعال
5026010,خاک انداز سوپر اشکان,502601017,خاک انداز سوپر اشکان موکا,12,محصول نهایی,بسته,29.0,24.0,موجود,https://ashkanplastic.com/product/5026010/,,,,24.0,4,114.0,موجود,,فعال
5026010,خاک انداز سوپر اشکان,502601009,خاک انداز سوپر اشکان وانیلی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/5026010/,,,,24.0,4,114.0,موجود,,فعال
5010011,خاک انداز سیب,501001101,خاک انداز سیب صورتی,12,محصول نهایی,بسته,39.0,48.0,موجود,https://ashkanplastic.com/product/5010011/,,,,48.0,5,237.0,موجود,,فعال
5010011,خاک انداز سیب,501001102,خاک انداز سیب طوسی,12,محصول نهایی,بسته,51.0,48.0,موجود,https://ashkanplastic.com/product/5010011/,,,,48.0,5,237.0,موجود,,فعال
5010011,خاک انداز سیب,501001107,خاک انداز سیب کرپ,12,محصول نهایی,بسته,42.0,48.0,موجود,https://ashkanplastic.com/product/5010011/,,,,48.0,5,237.0,موجود,,فعال
5010011,خاک انداز سیب,501001117,خاک انداز سیب موکا,12,محصول نهایی,بسته,58.0,48.0,موجود,https://ashkanplastic.com/product/5010011/,,,,48.0,5,237.0,موجود,,فعال
5010011,خاک انداز سیب,501001109,خاک انداز سیب وانیلی,12,محصول نهایی,بسته,47.0,48.0,موجود,https://ashkanplastic.com/product/5010011/,,,,48.0,5,237.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301001,خاک انداز کوچک اشکان صورتی,12,محصول نهایی,بسته,1.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301002,خاک انداز کوچک اشکان طوسی,12,محصول نهایی,بسته,55.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301007,خاک انداز کوچک اشکان کرپ,12,محصول نهایی,بسته,52.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301011,خاک انداز کوچک اشکان کرم,12,محصول نهایی,بسته,32.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301017,خاک انداز کوچک اشکان موکا,12,محصول نهایی,بسته,51.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
5023010,خاک انداز کوچک اشکان,502301009,خاک انداز کوچک اشکان وانیلی,12,محصول نهایی,بسته,56.0,60.0,موجود,https://ashkanplastic.com/product/5023010/,,,,60.0,6,247.0,موجود,,فعال
7430011,درب سطل زباله 25 لیتری صورتی,743001101,درب سطل زباله 25 لیتری صورتی,12,محصول نهایی,بسته,1.0,,موجود,https://ashkanplastic.com/product/7430011/,,,,,1,1.0,موجود,,فعال
7430013,درب سطل زباله 45 لیتری صورتی,743001301,درب سطل زباله 45 لیتری صورتی,12,محصول نهایی,بسته,4.0,,موجود,https://ashkanplastic.com/product/7430013/,,,,,2,7.0,موجود,,فعال
7430013,درب سطل زباله 45 لیتری صورتی,743001307,درب سطل زباله 45 لیتری کرپ,12,محصول نهایی,بسته,3.0,,موجود,https://ashkanplastic.com/product/7430013/,,,,,2,7.0,موجود,,فعال
7025011,درب سطل نخل,702501103,درب سطل نخل سفید,12,محصول نهایی,بسته,126.0,12.0,موجود,https://ashkanplastic.com/product/7025011/,,,,12.0,5,663.0,موجود,,فعال
7095011,درب سطل نخل شفاف,709501108,درب سطل نخل شفاف شفاف,12,محصول نهایی,بسته,22.0,12.0,موجود,https://ashkanplastic.com/product/7095011/,,,,12.0,1,22.0,موجود,,فعال
7025011,درب سطل نخل,702501101,درب سطل نخل صورتی,12,محصول نهایی,بسته,242.0,12.0,موجود,https://ashkanplastic.com/product/7025011/,,,,12.0,5,663.0,موجود,,فعال
7025011,درب سطل نخل,702501102,درب سطل نخل طوسی,12,محصول نهایی,بسته,10.0,12.0,موجود,https://ashkanplastic.com/product/7025011/,,,,12.0,5,663.0,موجود,,فعال
7025011,درب سطل نخل,702501106,درب سطل نخل قرمز,12,محصول نهایی,بسته,160.0,12.0,موجود,https://ashkanplastic.com/product/7025011/,,,,12.0,5,663.0,موجود,,فعال
7025011,درب سطل نخل,702501111,درب سطل نخل کرم,12,محصول نهایی,بسته,125.0,12.0,موجود,https://ashkanplastic.com/product/7025011/,,,,12.0,5,663.0,موجود,,فعال
5194010,زنبیل G63,519401002,زنبیل بزرگ G63 طوسی,12,محصول نهایی,بسته,122.0,6.0,موجود,https://ashkanplastic.com/product/5194010/,,,,6.0,4,267.0,موجود,,فعال
5194010,زنبیل G63,519401007,زنبیل بزرگ G63 کرپ,12,محصول نهایی,بسته,56.0,6.0,موجود,https://ashkanplastic.com/product/5194010/,,,,6.0,4,267.0,موجود,,فعال
5194010,زنبیل G63,519401017,زنبیل بزرگ G63 موکا,12,محصول نهایی,بسته,22.0,6.0,موجود,https://ashkanplastic.com/product/5194010/,,,,6.0,4,267.0,موجود,,فعال
5194010,زنبیل G63,519401009,زنبیل بزرگ G63 وانیلی,12,محصول نهایی,بسته,67.0,6.0,موجود,https://ashkanplastic.com/product/5194010/,,,,6.0,4,267.0,موجود,,فعال
5210010,زنبیل سیب S300,521001001,زنبیل سیب S300 صورتی,12,محصول نهایی,بسته,31.0,12.0,موجود,https://ashkanplastic.com/product/5210010/,,,,12.0,5,249.0,موجود,,فعال
5210010,زنبیل سیب S300,521001002,زنبیل سیب S300 طوسی,12,محصول نهایی,بسته,47.0,12.0,موجود,https://ashkanplastic.com/product/5210010/,,,,12.0,5,249.0,موجود,,فعال
5210010,زنبیل سیب S300,521001007,زنبیل سیب S300 کرپ,12,محصول نهایی,بسته,49.0,12.0,موجود,https://ashkanplastic.com/product/5210010/,,,,12.0,5,249.0,موجود,,فعال
5210010,زنبیل سیب S300,521001017,زنبیل سیب S300 موکا,12,محصول نهایی,بسته,46.0,12.0,موجود,https://ashkanplastic.com/product/5210010/,,,,12.0,5,249.0,موجود,,فعال
5210010,زنبیل سیب S300,521001009,زنبیل سیب S300 وانیلی,12,محصول نهایی,بسته,76.0,12.0,موجود,https://ashkanplastic.com/product/5210010/,,,,12.0,5,249.0,موجود,,فعال
5210012,زنبیل سیب S400,521001201,زنبیل سیب S400 صورتی,12,محصول نهایی,بسته,16.0,12.0,موجود,https://ashkanplastic.com/product/5210012/,,,,12.0,5,232.0,موجود,,فعال
5210012,زنبیل سیب S400,521001202,زنبیل سیب S400 طوسی,12,محصول نهایی,بسته,61.0,12.0,موجود,https://ashkanplastic.com/product/5210012/,,,,12.0,5,232.0,موجود,,فعال
5210012,زنبیل سیب S400,521001207,زنبیل سیب S400 کرپ,12,محصول نهایی,بسته,46.0,12.0,موجود,https://ashkanplastic.com/product/5210012/,,,,12.0,5,232.0,موجود,,فعال
5210012,زنبیل سیب S400,521001217,زنبیل سیب S400 موکا,12,محصول نهایی,بسته,65.0,12.0,موجود,https://ashkanplastic.com/product/5210012/,,,,12.0,5,232.0,موجود,,فعال
5210012,زنبیل سیب S400,521001209,زنبیل سیب S400 وانیلی,12,محصول نهایی,بسته,44.0,12.0,موجود,https://ashkanplastic.com/product/5210012/,,,,12.0,5,232.0,موجود,,فعال
5210014,زنبیل سیب S500,521001401,زنبیل سیب S500 صورتی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/5210014/,,,,12.0,5,404.333333,موجود,,فعال
5210014,زنبیل سیب S500,521001402,زنبیل سیب S500 طوسی,12,محصول نهایی,بسته,105.333333,12.0,موجود,https://ashkanplastic.com/product/5210014/,,,,12.0,5,404.333333,موجود,,فعال
5210014,زنبیل سیب S500,521001407,زنبیل سیب S500 کرپ,12,محصول نهایی,بسته,93.0,12.0,موجود,https://ashkanplastic.com/product/5210014/,,,,12.0,5,404.333333,موجود,,فعال
5210014,زنبیل سیب S500,521001417,زنبیل سیب S500 موکا,12,محصول نهایی,بسته,110.0,12.0,موجود,https://ashkanplastic.com/product/5210014/,,,,12.0,5,404.333333,موجود,,فعال
5210014,زنبیل سیب S500,521001409,زنبیل سیب S500 وانیلی,12,محصول نهایی,بسته,96.0,12.0,موجود,https://ashkanplastic.com/product/5210014/,,,,12.0,5,404.333333,موجود,,فعال
5210016,زنبیل سیب S600,521001601,زنبیل سیب S600 صورتی,12,محصول نهایی,بسته,35.0,12.0,موجود,https://ashkanplastic.com/product/5210016/,,,,12.0,5,255.083333,موجود,,فعال
5210016,زنبیل سیب S600,521001602,زنبیل سیب S600 طوسی,12,محصول نهایی,بسته,56.083333,12.0,موجود,https://ashkanplastic.com/product/5210016/,,,,12.0,5,255.083333,موجود,,فعال
5210016,زنبیل سیب S600,521001607,زنبیل سیب S600 کرپ,12,محصول نهایی,بسته,67.0,12.0,موجود,https://ashkanplastic.com/product/5210016/,,,,12.0,5,255.083333,موجود,,فعال
5210016,زنبیل سیب S600,521001617,زنبیل سیب S600 موکا,12,محصول نهایی,بسته,45.0,12.0,موجود,https://ashkanplastic.com/product/5210016/,,,,12.0,5,255.083333,موجود,,فعال
5210016,زنبیل سیب S600,521001609,زنبیل سیب S600 وانیلی,12,محصول نهایی,بسته,52.0,12.0,موجود,https://ashkanplastic.com/product/5210016/,,,,12.0,5,255.083333,موجود,,فعال
5210018,زنبیل سیب S700,521001801,زنبیل سیب S700 صورتی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/5210018/,,,,6.0,5,216.0,موجود,,فعال
5210018,زنبیل سیب S700,521001802,زنبیل سیب S700 طوسی,12,محصول نهایی,بسته,53.0,6.0,موجود,https://ashkanplastic.com/product/5210018/,,,,6.0,5,216.0,موجود,,فعال
5210018,زنبیل سیب S700,521001807,زنبیل سیب S700 کرپ,12,محصول نهایی,بسته,63.0,6.0,موجود,https://ashkanplastic.com/product/5210018/,,,,6.0,5,216.0,موجود,,فعال
5210018,زنبیل سیب S700,521001817,زنبیل سیب S700 موکا,12,محصول نهایی,بسته,55.0,6.0,موجود,https://ashkanplastic.com/product/5210018/,,,,6.0,5,216.0,موجود,,فعال
5210018,زنبیل سیب S700,521001809,زنبیل سیب S700 وانیلی,12,محصول نهایی,بسته,45.0,6.0,موجود,https://ashkanplastic.com/product/5210018/,,,,6.0,5,216.0,موجود,,فعال
5210020,زنبیل سیب و ستاره,521002001,زنبیل سیب و ستاره صورتی,12,محصول نهایی,بسته,60.0,12.0,موجود,https://ashkanplastic.com/product/5210020/,,,,12.0,5,261.08333300000004,موجود,,فعال
5210020,زنبیل سیب و ستاره,521002002,زنبیل سیب و ستاره طوسی,12,محصول نهایی,بسته,45.083333,12.0,موجود,https://ashkanplastic.com/product/5210020/,,,,12.0,5,261.08333300000004,موجود,,فعال
5210020,زنبیل سیب و ستاره,521002007,زنبیل سیب و ستاره کرپ,12,محصول نهایی,بسته,82.0,12.0,موجود,https://ashkanplastic.com/product/5210020/,,,,12.0,5,261.08333300000004,موجود,,فعال
5210022,زنبیل سیب و ستاره کودک,521002201,زنبیل سیب و ستاره کودک صورتی,12,محصول نهایی,بسته,12.0,24.0,موجود,https://ashkanplastic.com/product/5210022/,,,,24.0,5,221.0,موجود,,فعال
5210022,زنبیل سیب و ستاره کودک,521002202,زنبیل سیب و ستاره کودک طوسی,12,محصول نهایی,بسته,72.0,24.0,موجود,https://ashkanplastic.com/product/5210022/,,,,24.0,5,221.0,موجود,,فعال
5210022,زنبیل سیب و ستاره کودک,521002207,زنبیل سیب و ستاره کودک کرپ,12,محصول نهایی,بسته,26.0,24.0,موجود,https://ashkanplastic.com/product/5210022/,,,,24.0,5,221.0,موجود,,فعال
5210022,زنبیل سیب و ستاره کودک,521002217,زنبیل سیب و ستاره کودک موکا,12,محصول نهایی,بسته,71.0,24.0,موجود,https://ashkanplastic.com/product/5210022/,,,,24.0,5,221.0,موجود,,فعال
5210022,زنبیل سیب و ستاره کودک,521002209,زنبیل سیب و ستاره کودک وانیلی,12,محصول نهایی,بسته,40.0,24.0,موجود,https://ashkanplastic.com/product/5210022/,,,,24.0,5,221.0,موجود,,فعال
5210020,زنبیل سیب و ستاره,521002017,زنبیل سیب و ستاره موکا,12,محصول نهایی,بسته,45.0,12.0,موجود,https://ashkanplastic.com/product/5210020/,,,,12.0,5,261.08333300000004,موجود,,فعال
5210020,زنبیل سیب و ستاره,521002009,زنبیل سیب و ستاره وانیلی,12,محصول نهایی,بسته,29.0,12.0,موجود,https://ashkanplastic.com/product/5210020/,,,,12.0,5,261.08333300000004,موجود,,فعال
5193010,زنبیل G62,519301002,زنبیل کوچک G62 طوسی,12,محصول نهایی,بسته,96.0,12.0,موجود,https://ashkanplastic.com/product/5193010/,,,,12.0,5,342.0,موجود,,فعال
