sku_variant,product_name,technical_spec,product_type,unit,opening_balance_previous,period_opening,inbound,outbound_or_value,balance,pack_quantity,product_code,product_url
730001201,سطل شیر16 لیتری دسته فلزی صورتی,12,محصول نهایی,بسته,0,39,0,405000,31,12,7300012,https://ashkanplastic.com/product/7300012/
730001202,سطل شیر16 لیتری دسته فلزی طوسی,12,محصول نهایی,بسته,0,81,79.333333,405000,72,12,7300012,https://ashkanplastic.com/product/7300012/
730001206,سطل شیر16 لیتری دسته فلزی قرمز,12,محصول نهایی,بسته,0,278,247,405000,130,12,7300012,https://ashkanplastic.com/product/7300012/
730001217,سطل شیر16 لیتری دسته فلزی موکا,12,محصول نهایی,بسته,0,14,108,405000,60,12,7300012,https://ashkanplastic.com/product/7300012/
702001210,سطل کابینتی اشکان الوان,12,محصول نهایی,کارتن,0,0,160,178000,74,16,7020012,https://ashkanplastic.com/product/7020012/
710091108,سطل مدرج همه کاره 1.5 لیتری شفاف الوان,12,محصول نهایی,کارتن,0,182,168.104167,71000,101,48,7100911,https://ashkanplastic.com/product/7100911/
710091810,سطل مدرج همه کاره 12 لیتری شفاف الوان,12,محصول نهایی,بسته,0,138,400.416667,395500,192,12,7100918,https://ashkanplastic.com/product/7100918/
710091808,سطل مدرج همه کاره 12 لیتری شفاف شفاف,12,محصول نهایی,بسته,0,0,0.083333,395500,0,12,7100918,https://ashkanplastic.com/product/7100918/
710091802,سطل مدرج همه کاره 12 لیتری شفاف طوسی,12,محصول نهایی,بسته,0,0,0.416666,395500,0.083333,12,7100918,https://ashkanplastic.com/product/7100918/
710092010,سطل مدرج همه کاره 16 لیتری شفاف الوان,12,محصول نهایی,بسته,0,158,201,535500,136,6,7100920,https://ashkanplastic.com/product/7100920/
710092002,سطل مدرج همه کاره 16 لیتری شفاف طوسی,12,محصول نهایی,بسته,0,0,0.166667,535500,0,6,7100920,https://ashkanplastic.com/product/7100920/
710001003,سطل مدرج همه کاره 2 لیتری تزریقی سفید,12,محصول نهایی,بسته,0,5,0,,5,,7100010,https://ashkanplastic.com/product/7100010/
710091010,سطل مدرج همه کاره 2 لیتری شفاف الوان,12,محصول نهایی,بسته,0,70,382.25,95500,135,48,7100910,https://ashkanplastic.com/product/7100910/
710091008,سطل مدرج همه کاره 2 لیتری شفاف شفاف,12,محصول نهایی,بسته,0,0,0.041667,95500,0,48,7100910,https://ashkanplastic.com/product/7100910/
710091001,سطل مدرج همه کاره 2 لیتری شفاف صورتی,12,محصول نهایی,بسته,0,0,0.083333,95500,0,48,7100910,https://ashkanplastic.com/product/7100910/
710091002,سطل مدرج همه کاره 2 لیتری شفاف طوسی,12,محصول نهایی,بسته,0,0,0.083333,95500,0,48,7100910,https://ashkanplastic.com/product/7100910/
710092210,سطل مدرج همه کاره 20 لیتری شفاف الوان,12,محصول نهایی,بسته,0,187,299,592000,167,6,7100922,https://ashkanplastic.com/product/7100922/
710092410,سطل مدرج همه کاره 25 لیتری شفاف الوان,12,محصول نهایی,بسته,0,140,200,694500,192,6,7100924,https://ashkanplastic.com/product/7100924/
710092402,سطل مدرج همه کاره 25 لیتری شفاف طوسی,12,محصول نهایی,بسته,0,0,0.166667,694500,0,6,7100924,https://ashkanplastic.com/product/7100924/
710091210,سطل مدرج همه کاره 3 لیتری شفاف الوان,12,محصول نهایی,بسته,0,0,504.124999,123500,35,48,7100912,https://ashkanplastic.com/product/7100912/
710091208,سطل مدرج همه کاره 3 لیتری شفاف شفاف,12,محصول نهایی,بسته,0,0,0.041667,123500,0,48,7100912,https://ashkanplastic.com/product/7100912/
710091201,سطل مدرج همه کاره 3 لیتری شفاف صورتی,12,محصول نهایی,بسته,0,0,0.1875,123500,0,48,7100912,https://ashkanplastic.com/product/7100912/
710091207,سطل مدرج همه کاره 3 لیتری شفاف کرپ,12,محصول نهایی,بسته,0,0,0.145833,123500,0,48,7100912,https://ashkanplastic.com/product/7100912/
710091410,سطل مدرج همه کاره 5 لیتری شفاف الوان,12,محصول نهایی,بسته,0,221,931.916667,196500,146,12,7100914,https://ashkanplastic.com/product/7100914/
710091610,سطل مدرج همه کاره 7 لیتری شفاف الوان,12,محصول نهایی,بسته,0,193,521.416666,266500,104,12,7100916,https://ashkanplastic.com/product/7100916/
710091601,سطل مدرج همه کاره 7 لیتری شفاف صورتی,12,محصول نهایی,بسته,0,0,0.25,266500,0.083333,12,7100916,https://ashkanplastic.com/product/7100916/
710091602,سطل مدرج همه کاره 7 لیتری شفاف طوسی,12,محصول نهایی,بسته,0,0,0.25,266500,0,12,7100916,https://ashkanplastic.com/product/7100916/
710053510,سطل مربع پنج لیتری پلمپ شفاف درب الوان,12,محصول نهایی,کارتن,0,0,253,-,253,12,7100535,https://ashkanplastic.com/product/7100535/
710053010,سطل مربع سه لیتری پلمپ شفاف درب الوان,12,محصول نهایی,کارتن,0,1,515.583335,130500,191,24,7100530,https://ashkanplastic.com/product/7100530/
710054010,سطل مربع هشت لیتری پلمپ شفاف درب الوان,12,محصول نهایی,کارتن,0,96,327.666666,293500,173,12,7100540,https://ashkanplastic.com/product/7100540/
702501003,سطل نخل بزرگ اشکان سفید,12,محصول نهایی,بسته,0,124,0,270500,124,12,7025010,https://ashkanplastic.com/product/7025010/
702501008,سطل نخل بزرگ اشکان شفاف,12,محصول نهایی,بسته,0,0,0.083333,270500,0,12,7025010,https://ashkanplastic.com/product/7025010/
702501001,سطل نخل بزرگ اشکان صورتی,12,محصول نهایی,بسته,0,69,0.083333,270500,64,12,7025010,https://ashkanplastic.com/product/7025010/
702501002,سطل نخل بزرگ اشکان طوسی,12,محصول نهایی,بسته,0,18,0,270500,0,12,7025010,https://ashkanplastic.com/product/7025010/
702501006,سطل نخل بزرگ اشکان قرمز,12,محصول نهایی,بسته,0,139,0,270500,137,12,7025010,https://ashkanplastic.com/product/7025010/
702501011,سطل نخل بزرگ اشکان کرم,12,محصول نهایی,بسته,0,6,0,270500,2,12,7025010,https://ashkanplastic.com/product/7025010/
702501009,سطل نخل بزرگ اشکان وانیلی,12,محصول نهایی,بسته,0,0,1.083333,270500,0,12,7025010,https://ashkanplastic.com/product/7025010/
766001010,سینی روشا 2000 الوان,12,محصول نهایی,بسته,0,47,75,98000,45,24,7660010,https://ashkanplastic.com/product/7660010/
766001007,سینی روشا 2000 کرپ,12,محصول نهایی,بسته,0,0,0.041667,98000,0.041667,24,7660010,https://ashkanplastic.com/product/7660010/
766001210,سینی روشا 4000 الوان,12,محصول نهایی,بسته,0,111,93,134500,54,18,7660012,https://ashkanplastic.com/product/7660012/
766001410,سینی روشا 6000 الوان,12,محصول نهایی,بسته,0,0,83,215500,27,12,7660014,https://ashkanplastic.com/product/7660014/
766001610,سینی روشا 8000 الوان,12,محصول نهایی,بسته,0,48,127,337000,81,12,7660016,https://ashkanplastic.com/product/7660016/
859001010,شکر پاش سانا مدل 1102,اشکان-نصیری,محصول نهایی,کارتن,0,233,0,55500,198,48,8590010,https://ashkanplastic.com/product/8590010/
852001010,شکرپاش اشکان الوان,12,محصول نهایی,بسته,0,252,0,55500,224,24,8520010,https://ashkanplastic.com/product/8520010/
858501010,شکرپاش بزرگ هما الوان,12,محصول نهایی,بسته,0,1118,3780.111111,81000,43,36,8585010,https://ashkanplastic.com/product/8585010/
858501001,شکرپاش بزرگ هما صورتی,12,محصول نهایی,بسته,0,0,0.138889,81000,0,36,8585010,https://ashkanplastic.com/product/8585010/
858501002,شکرپاش بزرگ هما طوسی,12,محصول نهایی,بسته,0,0,0.222223,81000,0,36,8585010,https://ashkanplastic.com/product/8585010/
858501007,شکرپاش بزرگ هما کرپ,12,محصول نهایی,بسته,0,0,0.027778,81000,0,36,8585010,https://ashkanplastic.com/product/8585010/
858301001,شکرپاش کوچک هما صورتی,12,محصول نهایی,بسته,0,0,0.104166,73000,0,48,8583010,https://ashkanplastic.com/product/8583010/
858301002,شکرپاش کوچک هما طوسی,12,محصول نهایی,بسته,0,0,0.020833,73000,0,48,8583010,https://ashkanplastic.com/product/8583010/
858301007,شکرپاش کوچک هما کرپ,12,محصول نهایی,بسته,0,0,0.041667,73000,0,48,8583010,https://ashkanplastic.com/product/8583010/
858301010,شکرپاش لوکس (کوچک) هما الوان,12,محصول نهایی,بسته,0,284,491.020833,73000,86,48,8583010,https://ashkanplastic.com/product/8583010/
859111020,شکرپاش نقلی دلسا,12,محصول نهایی,کارتن,0,272,0,40000,265,48,8591110,https://ashkanplastic.com/product/8591110/
651005010,صافی سینک سیب 1 الوان,12,محصول نهایی,بسته,0,117,99,43500,118,72,6510050,https://ashkanplastic.com/product/6510050/
651005001,صافی سینک سیب 1 صورتی,12,محصول نهایی,بسته,0,0,0.013889,43500,0.013889,72,6510050,https://ashkanplastic.com/product/6510050/
651005210,صافی سینک سیب 2 الوان,12,محصول نهایی,بسته,0,56,79,56500,61,48,6510052,https://ashkanplastic.com/product/6510052/
651005410,صافی سینک سیب 3 الوان,12,محصول نهایی,بسته,0,0,119.020833,75000,91.020833,48,6510054,https://ashkanplastic.com/product/6510054/
481001002,صندلی حمام سیب طوسی,12,محصول نهایی,بسته,0,65,370,233000,90,18,4810010,https://ashkanplastic.com/product/4810010/
481001007,صندلی حمام سیب کرپ,12,محصول نهایی,بسته,0,0,129.111111,233000,67,18,4810010,https://ashkanplastic.com/product/4810010/
481001017,صندلی حمام سیب موکا,12,محصول نهایی,بسته,0,11,329,233000,83,18,4810010,https://ashkanplastic.com/product/4810010/
481001009,صندلی حمام سیب وانیلی,12,محصول نهایی,بسته,0,83,123,233000,46,18,4810010,https://ashkanplastic.com/product/4810010/
315831010,ظرف فریزری تخت شاندیز درب الوان,12,محصول نهایی,بسته,0,155,0,105000,107,24,3158310,https://ashkanplastic.com/product/3158310/
315831008,ظرف فریزری تخت شاندیز درب شفاف,12,محصول نهایی,بسته,0,0,0.083333,105000,0,24,3158310,https://ashkanplastic.com/product/3158310/
315831108,ظرف فریزری تخت شاندیز درب شفاف( 28 عددی ),12,محصول نهایی,کارتن,0,0,0.035714,,0,,3158311,https://ashkanplastic.com/product/3158311/
319731008,ظرف فریزری تخت ماهان,12,محصول نهایی,کارتن,0,215,0.083333,321500,154,12,3197310,https://ashkanplastic.com/product/3197310/
319791008,ظرف فریزری سایز 1 ماهان,12,محصول نهایی,کارتن,0,423,0.0625,91000,325,48,3197910,https://ashkanplastic.com/product/3197910/
319792008,ظرف فریزری سایز 2 ماهان,12,محصول نهایی,کارتن,0,381,27.111111,156500,284,36,3197920,https://ashkanplastic.com/product/3197920/
319793008,ظرف فریزری سایز 3 ماهان,12,محصول نهایی,کارتن,0,350,0.166667,235500,246,24,3197930,https://ashkanplastic.com/product/3197930/
319794008,ظرف فریزری سایز 4 ماهان,12,محصول نهایی,کارتن,0,329,0.5,359000,177,12,3197940,https://ashkanplastic.com/product/3197940/
315001110,ظرف فریزری شاندیز 3 الوان,12,محصول نهایی,بسته,0,14.833333,0.041667,105500,0.833333,24,3150011,https://ashkanplastic.com/product/3150011/
464901002,فایل کوچک دلسا مدل 503 - طوسی,اشکان داودی,محصول نهایی,کارتن,0,145,0.833334,668500,4,6,4649010,https://ashkanplastic.com/product/4649010/
464901007,فایل کوچک دلسا مدل 503 - کرپ,اشکان - داودی,محصول نهایی,کارتن,0,0,0.666667,668500,0,6,4649010,https://ashkanplastic.com/product/4649010/
464901017,فایل کوچک دلسا مدل 503 - موکا,12,محصول نهایی,کارتن,0,124,0,668500,1,6,4649010,https://ashkanplastic.com/product/4649010/
464901009,فایل کوچک دلسا مدل 503 - وانیلی,12,محصول نهایی,کارتن,0,76,0,668500,4,6,4649010,https://ashkanplastic.com/product/4649010/
310043010,فریزری 1.5 لیتری دلسا با سبد - درب الوان,12,محصول نهایی,کارتن,0,761,1182.125001,134500,226,24,3100430,https://ashkanplastic.com/product/3100430/
310043002,فریزری 1.5 لیتری دلسا با سبد - درب طوسی,12,محصول نهایی,کارتن,0,0,0.083334,134500,0,24,3100430,https://ashkanplastic.com/product/3100430/
310042010,فریزری 1.5 لیتری دلسا بدون سبد - درب الوان,12,محصول نهایی,کارتن,0,379,968.222223,95500,321,36,3100420,https://ashkanplastic.com/product/3100420/
310042002,فریزری 1.5 لیتری دلسا بدون سبد - درب طوسی,12,محصول نهایی,کارتن,0,0,0.027778,95500,0,36,3100420,https://ashkanplastic.com/product/3100420/
316781001,فریزری دو رنگ روشا 1 دوعددی صورتی,12,محصول نهایی,بسته,0,0,0.027778,127500,0,36,3167810,https://ashkanplastic.com/product/3167810/
316781002,فریزری دو رنگ روشا 1 دوعددی طوسی,12,محصول نهایی,بسته,0,0,0.083334,127500,0,36,3167810,https://ashkanplastic.com/product/3167810/
317041110,فریزری مستطیل گلرو 1 دوعددی الوان,داودی-دوادی,محصول نهایی,بسته,0,106,61,119000,3,36,3170411,https://ashkanplastic.com/product/3170411/
317041102,فریزری مستطیل گلرو 1 دوعددی طوسی,12,محصول نهایی,بسته,0,0,0.027778,119000,0,36,3170411,https://ashkanplastic.com/product/3170411/
317041410,فریزری مستطیل گلرو 3 الوان,12,محصول نهایی,بسته,0,0.791667,85.5,154000,0.791667,24,3170414,https://ashkanplastic.com/product/3170414/
317041401,فریزری مستطیل گلرو 3 صورتی,12,محصول نهایی,بسته,0,0,0.083334,154000,0,24,3170414,https://ashkanplastic.com/product/3170414/
317041402,فریزری مستطیل گلرو 3 طوسی,12,محصول نهایی,بسته,0,0,0.125,154000,0,24,3170414,https://ashkanplastic.com/product/3170414/
317041407,فریزری مستطیل گلرو 3 کرپ,12,محصول نهایی,بسته,0,0,0.25,154000,0,24,3170414,https://ashkanplastic.com/product/3170414/
317241010,فریزری مستطیل گلرو مینی -پک 2 عددی الوان,12,محصول نهایی,بسته,0,113,471,74000,3,60,3172410,https://ashkanplastic.com/product/3172410/
317241001,فریزری مستطیل گلرو مینی -پک 2 عددی صورتی,12,محصول نهایی,بسته,0,0,0.016667,74000,0,60,3172410,https://ashkanplastic.com/product/3172410/
317241002,فریزری مستطیل گلرو مینی -پک 2 عددی طوسی,12,محصول نهایی,بسته,0,0,0.016667,74000,0,60,3172410,https://ashkanplastic.com/product/3172410/
317141010,فریزری مستطیل گلرو نقلی -پک 3 عددی الوان,12,محصول نهایی,بسته,0,189,500,72500,6,72,3171410,https://ashkanplastic.com/product/3171410/
317141012,فریزری مستطیل گلرو نقلی -پک 3 عددی مشکی,12,محصول نهایی,بسته,0,30,0,72500,30,72,3171410,https://ashkanplastic.com/product/3171410/
848001010,قندان هما الوان,12,محصول نهایی,بسته,0,364,257,68500,116,36,8480010,https://ashkanplastic.com/product/8480010/
848001002,قندان هما طوسی,12,محصول نهایی,بسته,0,0,0.083333,68500,0,36,8480010,https://ashkanplastic.com/product/8480010/
881001110,قیف سیب 10 الوان,12,محصول نهایی,بسته,0,42,215,16500,49,96,8810011,https://ashkanplastic.com/product/8810011/
881001007,قیف سیب 10 کرپ,12,محصول نهایی,بسته,0,0,0.006944,,0,,8810010,https://ashkanplastic.com/product/8810010/
881001310,قیف سیب 12 الوان,12,محصول نهایی,بسته,0,20,310,19000,48,96,8810013,https://ashkanplastic.com/product/8810013/
881001510,قیف سیب 18-الوان,12,محصول نهایی,بسته,0,131,211,31500,41,96,8810015,https://ashkanplastic.com/product/8810015/
881001401,قیف سیب 18 صورتی,12,محصول نهایی,بسته,0,0,0.013889,,0,,8810014,https://ashkanplastic.com/product/8810014/
881001402,قیف سیب 18 طوسی,12,محصول نهایی,بسته,0,0,0.104167,,0,,8810014,https://ashkanplastic.com/product/8810014/
881001610,قیف سیب 20 الوان,12,محصول نهایی,بسته,0,151,218,36000,132,72,8810016,https://ashkanplastic.com/product/8810016/
881001601,قیف سیب 20 صورتی,12,محصول نهایی,بسته,0,0,0.027778,36000,0,72,8810016,https://ashkanplastic.com/product/8810016/
881001602,قیف سیب 20 طوسی,12,محصول نهایی,بسته,0,0,0.069445,36000,0,72,8810016,https://ashkanplastic.com/product/8810016/
881001607,قیف سیب 20 کرپ,12,محصول نهایی,بسته,0,0,0.138889,36000,0,72,8810016,https://ashkanplastic.com/product/8810016/
881001810,قیف سیب 24 الوان,12,محصول نهایی,بسته,0,63,181,50500,29,72,8810018,https://ashkanplastic.com/product/8810018/
881001801,قیف سیب 24 صورتی,12,محصول نهایی,بسته,0,0,0.041667,50500,0,72,8810018,https://ashkanplastic.com/product/8810018/
881001802,قیف سیب 24 طوسی,12,محصول نهایی,بسته,0,0,0.069445,50500,0.013889,72,8810018,https://ashkanplastic.com/product/8810018/
346071110,کاسه تک رنگ روشا 1 الوان,12,محصول نهایی,کارتن,0,26,0,34000,18,72,3460711,https://ashkanplastic.com/product/3460711/
346091402,کاسه دو رنگ روشا 3 شفاف طوسی,12,محصول نهایی,بسته,0,13,0,84500,10,48,3460914,https://ashkanplastic.com/product/3460914/
341001010,کاسه سیب کریستال الوان,12,محصول نهایی,بسته,0,45,0,40000,44,72,3410010,https://ashkanplastic.com/product/3410010/
341001006,کاسه سیب کریستال قرمز,12,محصول نهایی,بسته,0,0,0.013889,40000,0,72,3410010,https://ashkanplastic.com/product/3410010/
557001003,گلدان گلرو 1 (14*15 ) سفید,12,محصول نهایی,بسته,0,277,348.875,37000,207.291667,24,5570010,https://ashkanplastic.com/product/5570010/
557002803,گلدان گلرو 10 سفید,12,محصول نهایی,بسته,0,121,100,972500,75,6,5570028,https://ashkanplastic.com/product/5570028/
557001203,گلدان گلرو 2 (16*18 ) سفید,12,محصول نهایی,بسته,0,112,672.625,56500,95,24,5570012,https://ashkanplastic.com/product/5570012/
557001403,گلدان گلرو 3 (19*21 ) سفید,12,محصول نهایی,بسته,0,22,1356.083334,90500,276,24,5570014,https://ashkanplastic.com/product/5570014/
557001603,گلدان گلرو 4 (23*25 ) سفید,12,محصول نهایی,بسته,0,323,1852,124500,210,12,5570016,https://ashkanplastic.com/product/5570016/
557001803,گلدان گلرو 5 (26*30 ) سفید,12,محصول نهایی,بسته,0,0,2033.166666,195000,352,12,5570018,https://ashkanplastic.com/product/5570018/
557002003,گلدان گلرو 6 (31*35 ) سفید,12,محصول نهایی,بسته,0,300,1052,227000,268,12,5570020,https://ashkanplastic.com/product/5570020/
557002203,گلدان گلرو 7 (36*41 ) سفید,12,محصول نهایی,بسته,0,84,728.166667,352000,66.166667,6,5570022,https://ashkanplastic.com/product/5570022/
557002403,گلدان گلرو 8 (41*49 ) سفید,12,محصول نهایی,بسته,0,222,275.166667,513000,5,6,5570024,https://ashkanplastic.com/product/5570024/
557002603,گلدان گلرو 9 (47*59 ) سفید,12,محصول نهایی,بسته,0,48,181.166667,726000,47,6,5570026,https://ashkanplastic.com/product/5570026/
557001303,گلدان گلرو مینی سفید,12,محصول نهایی,بسته,0,51,0,23000,30,60,5570013,https://ashkanplastic.com/product/5570013/
557000610,گلدان گلرو نقلی الوان,12,محصول نهایی,بسته,0,6,0,,2,,5570006,https://ashkanplastic.com/product/5570006/
557001103,گلدان گلرو نقلی سفید,12,محصول نهایی,بسته,0,13,0,21500,11,96,5570011,https://ashkanplastic.com/product/5570011/
899001010,گیره آویز صدف الوان,12,محصول نهایی,بسته,0,0,855,54500,246,72,8990010,https://ashkanplastic.com/product/8990010/
802001211,لگن 15*10 اصل اشکان کرم,12,محصول نهایی,بسته,0,19,0,,19,,8020012,https://ashkanplastic.com/product/8020012/
803001601,لگن اپل تاپ 6000 صورتی,12,محصول نهایی,بسته,0,0,0.055556,78500,0,36,8030016,https://ashkanplastic.com/product/8030016/
803001602,لگن اپل تاپ 6000 طوسی,12,محصول نهایی,بسته,0,4,0,78500,4,36,8030016,https://ashkanplastic.com/product/8030016/
803001803,لگن اپل تاپ 8000 سفید,12,محصول نهایی,بسته,0,0,0.041667,126000,0,24,8030018,https://ashkanplastic.com/product/8030018/
803001801,لگن اپل تاپ 8000 صورتی,12,محصول نهایی,بسته,0,16,0.041667,126000,16,24,8030018,https://ashkanplastic.com/product/8030018/
803001802,لگن اپل تاپ 8000 طوسی,12,محصول نهایی,بسته,0,6,0.041667,126000,6,24,8030018,https://ashkanplastic.com/product/8030018/
809002402,لگن زیبا 10000 طوسی,12,محصول نهایی,بسته,0,57,141.083333,251000,49,12,8090024,https://ashkanplastic.com/product/8090024/
809002407,لگن زیبا 10000 کرپ,12,محصول نهایی,بسته,0,0,70,251000,47,12,8090024,https://ashkanplastic.com/product/8090024/
809002417,لگن زیبا 10000 موکا,12,محصول نهایی,کارتن,0,48,160,251000,42,12,8090024,https://ashkanplastic.com/product/8090024/
809002409,لگن زیبا 10000 وانیلی,12,محصول نهایی,بسته,0,56,39.083333,251000,27,12,8090024,https://ashkanplastic.com/product/8090024/
809002201,لگن زیبا 12000 صورتی,12,محصول نهایی,بسته,0,4,0,354000,1,12,8090022,https://ashkanplastic.com/product/8090022/
809002202,لگن زیبا 12000 طوسی,12,محصول نهایی,بسته,0,0,169,354000,69,12,8090022,https://ashkanplastic.com/product/8090022/
809002207,لگن زیبا 12000 کرپ,12,محصول نهایی,بسته,0,13,87,354000,64,12,8090022,https://ashkanplastic.com/product/8090022/
809002217,لگن زیبا 12000 موکا,12,محصول نهایی,کارتن,0,0,186.083333,354000,73,12,8090022,https://ashkanplastic.com/product/8090022/
809002209,لگن زیبا 12000 وانیلی,12,محصول نهایی,بسته,0,9,122,354000,83,12,8090022,https://ashkanplastic.com/product/8090022/
809003201,لگن زیبا 2000 صورتی,12,محصول نهایی,بسته,0,62,0,50500,61,36,8090032,https://ashkanplastic.com/product/8090032/
809003202,لگن زیبا 2000 طوسی,12,محصول نهایی,بسته,0,45,50.027778,50500,44,36,8090032,https://ashkanplastic.com/product/8090032/
809003207,لگن زیبا 2000 کرپ,12,محصول نهایی,بسته,0,19,30.027778,50500,33,36,8090032,https://ashkanplastic.com/product/8090032/
809003217,لگن زیبا 2000 موکا,12,محصول نهایی,کارتن,0,49,50,50500,44,36,8090032,https://ashkanplastic.com/product/8090032/
809003209,لگن زیبا 2000 وانیلی,12,محصول نهایی,بسته,0,86,0,50500,66,36,8090032,https://ashkanplastic.com/product/8090032/
809003001,لگن زیبا 4000 صورتی,12,محصول نهایی,بسته,0,20,0.027778,76500,2,36,8090030,https://ashkanplastic.com/product/8090030/
809003002,لگن زیبا 4000 طوسی,12,محصول نهایی,بسته,0,11,101,76500,75,36,8090030,https://ashkanplastic.com/product/8090030/
809003007,لگن زیبا 4000 کرپ,12,محصول نهایی,بسته,0,22,40,76500,45,36,8090030,https://ashkanplastic.com/product/8090030/
809003017,لگن زیبا 4000 موکا,12,محصول نهایی,کارتن,0,3,72.027778,76500,36,36,8090030,https://ashkanplastic.com/product/8090030/
809003009,لگن زیبا 4000 وانیلی,12,محصول نهایی,بسته,0,20,49,76500,46,36,8090030,https://ashkanplastic.com/product/8090030/
809002801,لگن زیبا 6000 صورتی,12,محصول نهایی,بسته,0,10,2,108000,2,24,8090028,https://ashkanplastic.com/product/8090028/
809002802,لگن زیبا 6000 طوسی,12,محصول نهایی,بسته,0,11,117,108000,70,24,8090028,https://ashkanplastic.com/product/8090028/
809002807,لگن زیبا 6000 کرپ,12,محصول نهایی,بسته,0,0,57,108000,46,24,8090028,https://ashkanplastic.com/product/8090028/
809002817,لگن زیبا 6000 موکا,12,محصول نهایی,کارتن,0,3,85,108000,41,24,8090028,https://ashkanplastic.com/product/8090028/
809002809,لگن زیبا 6000 وانیلی,12,محصول نهایی,بسته,0,20,47,108000,41,24,8090028,https://ashkanplastic.com/product/8090028/
809002602,لگن زیبا 8000 طوسی,12,محصول نهایی,بسته,0,48,85,176000,51,24,8090026,https://ashkanplastic.com/product/8090026/
809002607,لگن زیبا 8000 کرپ,12,محصول نهایی,بسته,0,8,59.041667,176000,38,24,8090026,https://ashkanplastic.com/product/8090026/
809002617,لگن زیبا 8000 موکا,12,محصول نهایی,کارتن,0,42,95,176000,53,24,8090026,https://ashkanplastic.com/product/8090026/
809002609,لگن زیبا 8000 وانیلی,12,محصول نهایی,بسته,0,50,26,176000,34,24,8090026,https://ashkanplastic.com/product/8090026/
809001010,لگن نیما 1 الوان,12,محصول نهایی,بسته,0,51,116,87000,96,36,8090010,https://ashkanplastic.com/product/8090010/
809001002,لگن نیما 1 طوسی,12,محصول نهایی,بسته,0,0,0.055556,87000,0.055556,36,8090010,https://ashkanplastic.com/product/8090010/
809001007,لگن نیما 1 کرپ,12,محصول نهایی,بسته,0,0,0.027778,87000,0,36,8090010,https://ashkanplastic.com/product/8090010/
809001210,لگن نیما 2 الوان,12,محصول نهایی,بسته,0,51,59,134500,40,36,8090012,https://ashkanplastic.com/product/8090012/
809001401,لگن نیما 3 صورتی,12,محصول نهایی,بسته,0,3,0,191500,1,24,8090014,https://ashkanplastic.com/product/8090014/
809001402,لگن نیما 3 طوسی,12,محصول نهایی,بسته,0,10,75,191500,46,24,8090014,https://ashkanplastic.com/product/8090014/
809001407,لگن نیما 3 کرپ,12,محصول نهایی,بسته,0,0,34,191500,33,24,8090014,https://ashkanplastic.com/product/8090014/
809001417,لگن نیما 3 موکا,12,محصول نهایی,بسته,0,0,65.041667,191500,30,24,8090014,https://ashkanplastic.com/product/8090014/
809001409,لگن نیما 3 وانیلی,12,محصول نهایی,بسته,0,19,35,191500,34,24,8090014,https://ashkanplastic.com/product/8090014/
809001601,لگن نیما 4 صورتی,12,محصول نهایی,بسته,0,0,0.083334,290000,0,24,8090016,https://ashkanplastic.com/product/8090016/
809001602,لگن نیما 4 طوسی,12,محصول نهایی,بسته,0,18,137,290000,82,24,8090016,https://ashkanplastic.com/product/8090016/
809001607,لگن نیما 4 کرپ,12,محصول نهایی,بسته,0,0,73,290000,66,24,8090016,https://ashkanplastic.com/product/8090016/
809001617,لگن نیما 4 موکا,12,محصول نهایی,بسته,0,0,141.041667,290000,77,24,8090016,https://ashkanplastic.com/product/8090016/
809001609,لگن نیما 4 وانیلی,12,محصول نهایی,بسته,0,38,55,290000,62,24,8090016,https://ashkanplastic.com/product/8090016/
809001802,لگن نیما 5 طوسی,12,محصول نهایی,بسته,0,2,172,447500,86,12,8090018,https://ashkanplastic.com/product/8090018/
809001807,لگن نیما 5 کرپ,12,محصول نهایی,بسته,0,0,58.083333,447500,45,12,8090018,https://ashkanplastic.com/product/8090018/
809001817,لگن نیما 5 موکا,12,محصول نهایی,بسته,0,0,173.083333,447500,70,12,8090018,https://ashkanplastic.com/product/8090018/
809001809,لگن نیما 5 وانیلی,12,محصول نهایی,بسته,0,43,55.25,447500,59.166667,12,8090018,https://ashkanplastic.com/product/8090018/
809002001,لگن نیما 6 صورتی,12,محصول نهایی,بسته,0,1,0,547000,0,12,8090020,https://ashkanplastic.com/product/8090020/
809002002,لگن نیما 6 طوسی,12,محصول نهایی,بسته,0,6,102.25,547000,48,12,8090020,https://ashkanplastic.com/product/8090020/
809002007,لگن نیما 6 کرپ,12,محصول نهایی,بسته,0,0,41.083333,547000,38.083333,12,8090020,https://ashkanplastic.com/product/8090020/
809002017,لگن نیما 6 موکا,12,محصول نهایی,بسته,0,0,118.75,547000,52,12,8090020,https://ashkanplastic.com/product/8090020/
809002009,لگن نیما 6 وانیلی,12,محصول نهایی,بسته,0,20,51,547000,36,12,8090020,https://ashkanplastic.com/product/8090020/
809201010,لگن نیما مینی الوان,12,محصول نهایی,بسته,0,80,120,54000,109,48,8092010,https://ashkanplastic.com/product/8092010/
809201001,لگن نیما مینی صورتی,12,محصول نهایی,بسته,0,1,0,54000,1,48,8092010,https://ashkanplastic.com/product/8092010/
809201007,لگن نیما مینی کرپ,12,محصول نهایی,بسته,0,4,0,54000,4,48,8092010,https://ashkanplastic.com/product/8092010/
